text,tweet_id
#UnaPreguntaParaPetroFm cual es el miedo candidato?? Puede traer (pastel o copia si quiere) Pero no salga huyendo eso es de cobardes  @lafm  @darcyquinnr  @calderonwiliams,1532335740926951425
"@FicoGutierrez Colombia te dijo QUE NO! vaya a llorar y dejé la lamboneria a ver si le dan un cargo público.. en el futuro gobierno de los corruptos de Hernández, si llega... #UnaPreguntaParaPetroFM le daría algún cargo al patético este? "" Embajador en Cuba""",1532440171693674497
"- ¿Por qué no va a votar por Rodolfo? - Lo apoya Cabal.  - Ya?  Sí, ya.   #UnaPreguntaParaPetroFm",1532484811096563712
"#FraudeElectoral   Me gustaría que me contaran quienes fueron jurados de mesa y testigos/as electorales, ¿Cuánto se demoraron para tener listos los E 14, y entregarlos para la transmisión de datos?  #EleccionesColombia",1532150699022221313
"#FraudeElectoral NO PODEMOS PERMITIR QUE HAYA SEGUNDA VUELTA PUES GUSTAVO PETRO YA GANÓ EN LA PRIMERA, PETRO PRESIDENTE! ""Copie y pegue"" #FraudeElectoral",1532169708845375488
"Por qué Rodolfo no muestra a sus hijos? Le quitan votos? Ya la gente sabe la clase personas que creo el viejito, votar por ellos es un #FraudeElectoral",1532211402802352128
"Jaja no! no solo “para no votar por Petro” también para no votar por Roy, Benedetti, Bolivar, Santos, los comunes, La Gata, Quintero, la Zuleta, Francia y sus “huevos” para pedir susbsidios, los 8000 de Samper o las 68000 razones de Piedad, entre otros motivos… #FraudeElectoral",1532339427145617410
"#FraudeElectoral El que quieren hacer imponiendo a aureliano como presidente, está difícil esta vez?",1532391866339151874
"¡Qué arrogancia el hecho de tener que seducir un voto! ¿Te tengo que seducir para que dejen de matar gente? Entonces lo que te falta es empatia y convicción. Lo importante es que TÚ estés bien, los demás valen verga. #FraudeElectoral",1532509350438240262
Propuestas coherentes para Colombia !! #PetroElCambioSeguro,1532797288774524928
Sin duda alguna @petrogustavo representa la estabilidad institucional y el deseo de paz que requiere Colombia #PetroElCambioSeguro  🫶,1532803341847343106
"#PetroElCambioSeguro,porque Colombia merece ser manejada por una persona que maneje bien las relaciones políticas y para que el país progurese.",1532834239376461824
#RodolfoPresidente2022 es increíble que los colombianos piensen que un ratón les va a cuidar el queso que bobos,1532531288736931855
"@sergiolujans @JuliaDelSocorr2 @ingrodolfohdez @sergio_fajardo No crean en esa propuestas publicadas por la silla vacía! No se dejen engañar! Ahorita eso es lo que quieren, dividir! No nos dejemos engañar, concentrados en nuestra meta! #RodolfoPresidente2022 porque #PetroNuncaSeraPresidente",1532533688038211597
